strain,date,state,most similar blast clade
A/swine/Michigan/16TOSU3397/2016,6/18/2016,Michigan,C_IVA
A/swine/Michigan/16TOSU3335/2016,6/18/2016,Michigan,C_IVA
A/swine/Indiana/16TOSU2879/2016,6/12/2016,Indiana,C_IVA
A/swine/Indiana/16TOSU2922/2016,6/12/2016,Indiana,C_IVA
A/swine/Indiana/16TOSU2907/2016,6/12/2016,Indiana,C_IVA
A/swine/Indiana/16TOSU2990/2016,6/12/2016,Indiana,C_IVA
A/swine/Iowa/16TOSU2256/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2549/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2585/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2289/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2307/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2346/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2807/2016,6/9/2016,Iowa,2010-human_like
A/swine/Iowa/16TOSU2409/2016,6/9/2016,Iowa,2010-human_like
A/swine/Iowa/16TOSU2419/2016,6/9/2016,Iowa,2010-human_like
A/swine/Iowa/16TOSU2422/2016,6/9/2016,Iowa,2010-human_like
A/swine/Iowa/16TOSU2437/2016,6/9/2016,Iowa,2010-human_like
A/swine/Iowa/16TOSU2458/2016,6/9/2016,Iowa,2010-human_like
A/swine/Iowa/16TOSU2428/2016,6/1/2016,Iowa,2010-human_like
A/swine/Indiana/16TOSU4141/2016,6/1/2016,Indiana,C_IVA
A/swine/Indiana/16TOSU4158/2016,6/1/2016,Indiana,C_IVA
A/swine/Ohio/16TOSU3157/2016,6/1/2016,Ohio,2010-human_like
A/swine/Michigan/16TOSU3404/2016,6/1/2016,Michigan,C_IVA
A/swine/Ohio/16TOSU3194/2016,6/1/2016,Ohio,2010-human_like
A/swine/Michigan/16TOSU3328/2016,6/1/2016,Michigan,C_IVA
A/swine/Iowa/16TOSU2298/2016,6/1/2016,Iowa,C_IVA
A/swine/Ohio/16TOSU3193/2016,6/1/2016,Ohio,2010-human_like
A/swine/Iowa/16TOSU2459/2016,6/1/2016,Iowa,2010-human_like
A/swine/Iowa/16TOSU2410/2016,6/1/2016,Iowa,2010-human_like
A/swine/Indiana/16TOSU2159/2016,6/1/2016,Indiana,C_IVA
A/swine/Ohio/16TOSU3066/2016,6/1/2016,Ohio,2010-human_like
A/swine/Indiana/16TOSU2233/2016,6/1/2016,Indiana,2010-human_like
A/swine/Illinois/16TOSU6940/2016,6/1/2016,Illinois,C_IVA
A/swine/Illinois/16TOSU7082/2016,6/1/2016,Illinois,2010-human_like
A/swine/Indiana/16TOSU4114/2016,6/1/2016,Indiana,C_IVA
A/swine/Ohio/16TOSU1230/2016,5/28/2016,Ohio,C_IVA
A/swine/Iowa/A01729052/2016,1/6/2016,Iowa,C_IV
A/swine/Kentucky/15TOSU1910/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU2002/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1890/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1991/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1974/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1985/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1930/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1961/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1903/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU25096/2015,11/8/2015,Kentucky,C_IVB
A/swine/Indiana/15TOSU4069/2015,7/17/2015,Indiana,C_IVB
A/swine/Indiana/15TOSU2638/2015,7/12/2015,Indiana,C_IVB
A/swine/Indiana/15TOSU2632/2015,7/12/2015,Indiana,C_IVB
A/swine/Nebraska/A01822664/2015,6/5/2015,Nebraska,C_IVA
A/swine/Iowa/A02076444/2015,4/15/2015,Iowa,2010-human_like
A/swine/Kansas/A01377090/2013,10/10/2013,Kansas,C_IVA
A/swine/Indiana/A01260284/2013,4/30/2013,Indiana,C_IVA
A/swine/Michigan/A01259003/2012,11/28/2012,Michigan,C_IVA
A/swine/Iowa/A01203954/2012,Oct-12,Iowa,C_IVB
A/swine/Iowa/A01203872/2012,Oct-12,Iowa,C_IVB
A/swine/Illinois/A01432127/2012,Oct-12,Illinois,C_IVA
A/swine/Wisconsin/A00677500/2012,8/19/2012,Wisconsin,C_IVA
A/swine/Maryland/A01104048/2012,8/16/2012,Maryland,C_IVA
A/swine/Ohio/12TOSU527/2012,8/15/2012,Ohio,C_IVA
A/swine/Maryland/A01104040/2012,8/15/2012,Maryland,C_IVA
A/swine/Ohio/A00152576/2012,8/15/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU483/2012,8/10/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU484/2012,8/10/2012,Ohio,C_IVA
A/swine/Pennsylvania/A01104050/2012,8/9/2012,Pennsylvania,C_IVA
A/swine/Ohio/12TOSU450/2012,8/9/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU447/2012,8/9/2012,Ohio,C_IVA
A/swine/Indiana/A00968308/2012,8/9/2012,Indiana,C_IVA
A/swine/Pennsylvania/A01104049/2012,8/9/2012,Pennsylvania,C_IVA
A/swine/Ohio/A01208457/2012,8/7/2012,Ohio,C_IVA
A/swine/Ohio/A01133466/2012,8/6/2012,Ohio,C_IVA
A/swine/Indiana/A00968397/2012,8/6/2012,Indiana,C_IVA
A/swine/Ohio/12TOSU421/2012,8/6/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU338/2012,8/3/2012,Ohio,C_IVA
A/swine/Ohio/A01133464/2012,8/3/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU325/2012,8/3/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU374/2012,8/3/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU308/2012,8/3/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU371/2012,8/3/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU370/2012,Aug-12,Ohio,C_IVA
A/swine/Ohio/12TOSU363/2012,Aug-12,Ohio,C_IVA
A/swine/Indiana/A01104023/2012,7/31/2012,Indiana,C_IVA
A/swine/Indiana/A01104016/2012,7/31/2012,Indiana,C_IVA
A/swine/Indiana/A00968380/2012,7/18/2012,Indiana,C_IVA
A/swine/Indiana/A00968364/2012,7/3/2012,Indiana,C_IVA
A/swine/Ohio/12TOSU52/2012,6/22/2012,Ohio,C_IVA
A/swine/Ohio/12TOSU50/2012,6/22/2012,Ohio,C_IVA
A/swine/Iowa/A01203459/2012,4/23/2012,Iowa,C_IVB
A/swine/South_Dakota/MT_12_07_2008/2012,3/14/2012,South_Dakota,C_IV
A/swine/South_Dakota/A01300602/2012,3/8/2012,South_Dakota,C_IV
A/swine/Iowa/A01203104/2011,12/27/2011,Iowa,C_IVB
A/swine/NY/A01104005/2011,9/13/2011,New_York,C_IVA
A/swine/Illinois/A01201076/2011,4/7/2011,Illinois,C_IVF
A/swine/Illinois/A01201077/2011,4/7/2011,Illinois,C_IVF
A/swine/Indiana/A01049744/2011,3/23/2011,Indiana,C_IVA
A/swine/Pennsylvania/A01047912/2010,11/29/2010,Pennsylvania,C_IV
A/swine/Indiana/A01327234/2010,10/27/2010,Indiana,C_IV
A/swine/Indiana/A01327235/2010,10/27/2010,Indiana,C_IV
A/swine/Minnesota/A01076999/2010,9/22/2010,Minnesota,C_IVA
A/swine/Ohio/10SW209/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW214/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW207/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW219/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW202/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW213/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW203/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW216/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW206/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW212/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW220/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW210/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW218/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW208/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW205/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW211/2010,8/24/2010,Ohio,C_IVA
A/swine/Ohio/10SW156/2010,8/19/2010,Ohio,C_IVA
A/swine/Ohio/10SW131/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW137/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW136/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW132/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW125/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW121/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW139/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW128/2010,8/12/2010,Ohio,C_IVA
A/swine/Ohio/10SW215/2010,2010,Ohio,C_IVA
A/swine/Minnesota/A01785592/2018,8/7/2018,Minnesota,LAIV_C-I
A/swine/KY/09618/2018,2/8/2018,Kentucky,LAIV_C-I
A/swine/Iowa/A02139353/2018,1/4/2018,Iowa,2010-human_like
A/swine/Nebraska/A01785407/2018,1/4/2018,Nebraska,2010-human_like
A/swine/Iowa/A02139351/2018,1/3/2018,Iowa,LAIV_C-I
A/swine/Minnesota/A02139250/2017,12/27/2017,Minnesota,C_IV
A/swine/Arkansas/A01678528/2017,12/14/2017,Arkansas,2016-human_like
A/swine/North_Carolina/A02135886/2017,11/7/2017,North_Carolina,C_IVA
A/swine/Kentucky/17TOSU4661/2017,11/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU4436/2017,11/1/2017,Kentucky,2010-human_like
A/swine/Ohio/A01354315/2017,8/4/2017,Ohio,2010-human_like
A/swine/Ohio/A01354314/2017,8/4/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU7478/2017,8/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU7263/2017,8/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU7178/2017,8/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU4061/2017,7/28/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU4078/2017,7/28/2017,Ohio,2010-human_like
A/swine/Ohio/A02218759/2017,7/25/2017,Ohio,2010-human_like
A/swine/Ohio/A01354302/2017,7/17/2017,Ohio,2010-human_like
A/swine/Wisconsin/A01104099/2017,7/15/2017,Wisconsin,2010-human_like
A/swine/Ohio/A01354299/2017,7/14/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU1395/2017,7/13/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU1389/2017,7/13/2017,Ohio,2010-human_like
A/swine/Oklahoma/46650/2017,7/10/2017,Oklahoma,2016-human_like
A/swine/Oklahoma/46648/2017,7/10/2017,Oklahoma,2016-human_like
A/swine/Kentucky/17TOSU6527/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Illinois/17TOSU5867/2017,7/1/2017,Illinois,2010-human_like
A/swine/Kentucky/17TOSU6563/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Indiana/17TOSU1375/2017,7/1/2017,Indiana,2010-human_like
A/swine/Illinois/17TOSU5464/2017,7/1/2017,Illinois,2010-human_like
A/swine/Indiana/17TOSU1367/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1725/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1214/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU6794/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1202/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1353/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1724/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU6779/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1614/2017,7/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1347/2017,7/1/2017,Indiana,2010-human_like
A/swine/Kentucky/17TOSU6457/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6594/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6595/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6279/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6419/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6580/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6422/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6432/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6588/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6270/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6210/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6212/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Kentucky/17TOSU6464/2017,7/1/2017,Kentucky,2010-human_like
A/swine/Oklahoma/40344/2017,6/13/2017,Oklahoma,2016-human_like
A/swine/Oklahoma/A02218159/2017,6/12/2017,Oklahoma,2016-human_like
A/swine/Indiana/17TOSU3734/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3200/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU1084/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU2869/2017,6/1/2017,Indiana,2010-human_like
A/swine/Illinois/17TOSU5389/2017,6/1/2017,Illinois,2010-human_like
A/swine/Ohio/17TOSU5180/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5181/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5095/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU5450/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3516/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3448/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3449/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU5182/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5103/2017,6/1/2017,Ohio,2010-human_like
A/swine/Iowa/17TOSU3527/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3463/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU3894/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5030/2017,6/1/2017,Ohio,2010-human_like
A/swine/Illinois/17TOSU5872/2017,6/1/2017,Illinois,2010-human_like
A/swine/Illinois/17TOSU5874/2017,6/1/2017,Illinois,2010-human_like
A/swine/Iowa/17TOSU3466/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3467/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU5207/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3468/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU5163/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5561/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU2674/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU5444/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1111/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1104/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU2830/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU2829/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU1094/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU1099/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU3717/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3668/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU1042/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU2827/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU1064/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU2833/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU1093/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU2855/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5035/2017,6/1/2017,Ohio,2010-human_like
A/swine/Illinois/17TOSU5723/2017,6/1/2017,Illinois,2010-human_like
A/swine/Illinois/17TOSU5917/2017,6/1/2017,Illinois,2010-human_like
A/swine/Iowa/17TOSU3442/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3444/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU5156/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5036/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5043/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU3899/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3458/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU3759/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5557/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5565/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU3911/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU5316/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5567/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5071/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5045/2017,6/1/2017,Ohio,2010-human_like
A/swine/Iowa/17TOSU3481/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3470/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU5164/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5166/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5562/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5563/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5090/2017,6/1/2017,Ohio,2010-human_like
A/swine/Iowa/17TOSU3482/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU5046/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU1106/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5169/2017,6/1/2017,Ohio,2010-human_like
A/swine/Iowa/17TOSU3472/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU2852/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5094/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU2866/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5173/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5140/2017,6/1/2017,Ohio,2010-human_like
A/swine/Iowa/17TOSU3445/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3459/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU3886/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5162/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5560/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5620/2017,6/1/2017,Ohio,2010-human_like
A/swine/Indiana/17TOSU5342/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3656/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3460/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU3703/2017,6/1/2017,Indiana,2010-human_like
A/swine/Indiana/17TOSU3731/2017,6/1/2017,Indiana,2010-human_like
A/swine/Ohio/17TOSU5519/2017,6/1/2017,Ohio,2010-human_like
A/swine/Iowa/17TOSU3498/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3605/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU2838/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3476/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3507/2017,6/1/2017,Iowa,2010-human_like
A/swine/Iowa/17TOSU3479/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU5552/2017,6/1/2017,Ohio,2010-human_like
A/swine/Ohio/17TOSU5607/2017,6/1/2017,Ohio,2010-human_like
A/swine/Illinois/17TOSU5893/2017,6/1/2017,Illinois,2010-human_like
A/swine/Iowa/17TOSU3480/2017,6/1/2017,Iowa,2010-human_like
A/swine/Indiana/17TOSU3887/2017,6/1/2017,Indiana,2010-human_like
A/swine/Iowa/17TOSU3414/2017,6/1/2017,Iowa,2010-human_like
A/swine/Ohio/17TOSU5638/2017,6/1/2017,Ohio,2010-human_like
A/swine/Oklahoma/A02218157/2017,5/31/2017,Oklahoma,2016-human_like
A/swine/Iowa/A02216455/2017,5/24/2017,Iowa,2010-human_like
A/swine/Nebraska/A01785261/2017,5/2/2017,Nebraska,C_IVA
A/swine/Kansas/A01378025/2017,5/1/2017,Kansas,C_IVA
A/swine/Nebraska/A02215046/2017,4/26/2017,Nebraska,C_IVA
A/swine/Iowa/A02214652/2017,3/23/2017,Iowa,2010-human_like
A/swine/Iowa/A01667095/2017,3/13/2017,Iowa,C_IV
A/swine/South_Dakota/A01678486/2017,3/8/2017,South_Dakota,C_IVA
A/swine/Iowa/A01932252/2017,2/14/2017,Iowa,2010-human_like
A/swine/Missouri/A01671485/2016,12/15/2016,Missouri,2010-human_like
A/swine/Michigan/A01671226/2016,12/6/2016,Michigan,C_IVA
A/swine/North_Carolina/A01671018/2016,12/5/2016,North_Carolina,C_IVB
A/swine/South_Dakota/A01678473/2016,11/4/2016,South_Dakota,2010-human_like
A/swine/Indiana/16TOSU7773/2016,8/1/2016,Indiana,2010-human_like
A/swine/Iowa/A01777893/2016,7/21/2016,Iowa,C_IVA
A/swine/Ohio/16TOSU3220/2016,6/25/2016,Ohio,2010-human_like
A/swine/Indiana/16TOSU2160/2016,6/18/2016,Indiana,C_IVA
A/swine/Iowa/16TOSU2534/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2850/2016,6/9/2016,Iowa,C_IVA
A/swine/Iowa/16TOSU2464/2016,6/9/2016,Iowa,C_IVA
A/swine/Illinois/16TOSU7168/2016,6/1/2016,Illinois,C_IVA
A/swine/Minnesota/A01943862/2016,5/24/2016,Minnesota,2010-human_like
A/swine/Illinois/A01894510/2016,3/29/2016,Illinois,C_IVE
A/swine/Iowa/A01732489/2016,2/25/2016,Iowa,2010-human_like
A/swine/Iowa/A01731968/2016,2/16/2016,Iowa,C_IV
A/swine/Iowa/A01731046/2016,2/3/2016,Iowa,C_IV
A/swine/Minnesota/A01675363/2016,1/25/2016,Minnesota,C_IVB
A/swine/Kentucky/15TOSU2017/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU2018/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU2007/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1906/2015,11/8/2015,Kentucky,C_IVB
A/swine/Kentucky/15TOSU1895/2015,11/8/2015,Kentucky,C_IVB
A/swine/Missouri/A01795668/2015,10/26/2015,Missouri,2010-human_like
A/swine/North_Carolina/A01945452/2015,10/6/2015,North_Carolina,C_IVA
A/swine/Michigan/A02025547/2015,8/13/2015,Michigan,C_IVA
A/swine/Missouri/A01770005/2015,8/3/2015,Missouri,2010-human_like
A/swine/Minnesota/080470/2015,5/24/2015,Minnesota,2010-human_like
A/swine/Iowa/A02077646/2015,5/19/2015,Iowa,2010-human_like
A/swine/Illinois/A01554952/2015,5/14/2015,Illinois,C_IVB
A/swine/Missouri/A01847626/2015,4/20/2015,Missouri,2010-human_like
A/swine/Nebraska/A01489819/2015,3/19/2015,Nebraska,C_IVA
A/swine/Iowa/A01840226/2014,12/19/2014,Iowa,C_IVA
A/swine/Illinois/A01478357/2014,12/8/2014,Illinois,C_IVE
A/swine/Iowa/A01555108/2014,11/19/2014,Iowa,2010-human_like
A/swine/South_Dakota/A01483717/2014,11/6/2014,South_Dakota,C_IVD
A/swine/Iowa/A01476267/2014,8/22/2014,Iowa,C_IVA
A/swine/Illinois/A01493218/2014,3/19/2014,Illinois,C_IVE
A/swine/Iowa/A01476471/2014,1/15/2014,Iowa,2010-human_like
A/swine/Minnesota/A01290747/2013,Nov-13,Minnesota,C_IVF
A/swine/Minnesota/A01290748/2013,Nov-13,Minnesota,C_IVF
A/swine/Missouri/A01476458/2013,9/25/2013,Missouri,2010-human_like
A/swine/Minnesota/A01392079/2013,9/18/2013,Minnesota,C_IVA
A/swine/Ohio/13TOSU2043/2013,8/1/2013,Ohio,C_IVA
A/swine/Ohio/13TOSU1547/2013,8/1/2013,Ohio,C_IVA
A/swine/Ohio/13TOSU2052/2013,8/1/2013,Ohio,C_IVA
A/swine/Indiana/A01260254/2013,3/20/2013,Indiana,C_IVA
A/swine/North_Carolina/A01432566/2013,Mar-13,North_Carolina,C_IVA
A/swine/Ohio/A01280883/2013,2/15/2013,Ohio,C_IVA
A/swine/Indiana/A01260185/2013,1/3/2013,Indiana,C_IVC
A/swine/Michigan/A01432375/2013,Jan-13,Michigan,C_IVC
A/swine/Kansas/12_165022/2012,12/31/2012,Kansas,C_IVD
A/swine/Alabama/A01104056/2012,12/12/2012,Alabama,C_IVA
A/swine/Iowa/A01432271/2012,Dec-12,Iowa,C_IVA
A/swine/Missouri/A01476459/2012,11/15/2012,Missouri,2010-human_like
A/swine/Indiana/A01260099/2012,11/2/2012,Indiana,C_IVA
A/swine/Iowa/A01244302/2012,Nov-12,Iowa,C_IVA
A/swine/South_Dakota/MT_12_07_1566/2012,10/31/2012,South_Dakota,C_IV
A/swine/South_Dakota/MT_12_07_1554/2012,10/31/2012,South_Dakota,C_IV
A/swine/South_Dakota/MT_12_07_1567/2012,10/31/2012,South_Dakota,C_IV
A/swine/Illinois/A01271623/2012,10/30/2012,Illinois,C_IVB
A/swine/Illinois/A01271617/2012,10/30/2012,Illinois,C_IVB
A/swine/Nebraska/A01271549/2012,10/29/2012,Nebraska,C_IVF
A/swine/Iowa/A01267939/2012,10/24/2012,Iowa,C_IVA
A/swine/Iowa/A01203943/2012,Oct-12,Iowa,C_IVB
A/swine/Iowa/A01203863/2012,Oct-12,Iowa,C_IVA
A/swine/Ohio/A00138552/2012,9/2/2012,Ohio,C_IVA
A/swine/Iowa/321160/2012,8/23/2012,Iowa,C_IVA
